company,location,industry,total_laid_off,percentage_laid_off,date,stage,country,funds_raised_millions
49,70,16,0.006418271234475285,0.2,2023-01-18,7,15,0.0034454470877768664
140,142,10,0.006418271234475285,0.15,2023-01-18,1,56,0.0077604593929450376
160,156,15,0.006418271234475285,0.3,2023-01-18,6,8,0.0016735028712059066
304,98,30,0.006418271234475285,0.25791719543147207,2023-01-18,1,55,0.016406890894175553
364,148,22,0.006418271234475285,0.25791719543147207,2023-01-18,7,56,0.0019688269073010667
429,6,23,0.006418271234475285,0.25791719543147207,2023-01-18,5,56,0.00044298605414273996
955,126,15,0.006418271234475285,0.2,2023-01-18,1,56,0.0012838392124692372
994,48,16,0.006418271234475285,0.25791719543147207,2023-01-18,0,56,0.007005742411812962
1323,107,26,0.006418271234475285,0.14,2023-01-18,1,1,0.00045118949958982774
927,115,26,0.024756189047261814,0.1,2023-01-17,1,7,0.009844134536505332
1707,148,22,0.023422522297240976,0.03,2023-01-17,1,56,0.010664479081214111
232,98,30,0.016920896890889388,1.0,2023-01-17,15,55,0.019688269073010665
359,176,30,0.012253063265816454,0.25791719543147207,2023-01-17,15,7,0.0020754716981132076
555,17,29,0.011586229890806035,0.15,2023-01-17,7,22,0.0007136997538966367
1704,157,22,0.008918896390764357,0.1,2023-01-17,7,5,0.0027563576702214934
1675,22,1,0.008085354672001334,0.25791719543147207,2023-01-17,5,10,0.0017883511074651354
68,24,22,0.003917646078186213,0.65,2023-01-17,0,56,0.0007547169811320755
963,99,24,0.0034175210469283984,0.25791719543147207,2023-01-17,5,56,0.0002543068088597211
1353,148,22,0.002250562640660165,0.25791719543147207,2023-01-17,1,56,0.0003609515996718622
586,169,2,0.006418271234475285,0.25791719543147207,2023-01-17,15,56,0.0004840032813781789
671,67,30,0.006418271234475285,0.7,2023-01-17,6,22,0.00044298605414273996
940,148,29,0.006418271234475285,0.16,2023-01-17,1,56,9.844134536505333e-05
1148,148,22,0.006418271234475285,0.25791719543147207,2023-01-17,1,56,0.0012838392124692372
1311,32,12,0.006418271234475285,0.25791719543147207,2023-01-17,15,0,0.01886792452830189
1314,8,10,0.006418271234475285,0.25791719543147207,2023-01-17,0,56,1.6406890894175555e-05
1820,157,10,0.006418271234475285,0.25791719543147207,2023-01-17,1,5,0.0012838392124692372
1171,157,10,0.041427023422522295,0.07,2023-01-16,1,5,0.0012838392124692372
1424,17,2,0.041427023422522295,0.2,2023-01-16,11,22,0.013945857260049222
688,78,12,0.006001500375093773,0.25791719543147207,2023-01-16,5,22,0.00013945857260049221
344,176,10,0.003917646078186213,0.3,2023-01-16,6,7,0.005726004922067269
500,17,12,0.006418271234475285,0.03,2023-01-16,15,22,0.003133716160787531
776,170,10,0.006418271234475285,0.1,2023-01-16,6,1,0.0006070549630844955
1319,117,12,0.006418271234475285,0.02,2023-01-16,15,22,0.004495488105004102
277,17,12,0.009752438109527382,0.25791719543147207,2023-01-15,6,22,0.00103363412633306
1475,126,20,0.008085354672001334,0.3,2023-01-15,6,56,0.0008531583264971288
165,117,12,0.003084104359423189,0.43,2023-01-15,4,22,0.00017227235438884334
453,135,12,0.006418271234475285,0.05,2023-01-15,8,22,0.0020836751435602953
188,163,14,0.07476869217304326,0.25791719543147207,2023-01-13,15,9,0.0012838392124692372
1123,17,30,0.016420771859631575,0.25791719543147207,2023-01-13,13,22,0.04101722723543889
205,8,22,0.01141952154705343,0.1,2023-01-13,15,56,0.0012838392124692372
1744,148,15,0.003084104359423189,0.25791719543147207,2023-01-13,5,56,0.0008285479901558655
92,27,15,0.006418271234475285,1.0,2023-01-13,6,56,0.0012715340442986055
295,137,30,0.006418271234475285,0.25791719543147207,2023-01-13,1,56,0.013125512715340444
362,20,20,0.006418271234475285,0.25791719543147207,2023-01-13,15,56,1.6406890894175555e-05
666,184,22,0.006418271234475285,0.25791719543147207,2023-01-13,0,56,0.00017227235438884334
825,24,23,0.006418271234475285,0.09,2023-01-13,6,56,0.0009351927809680067
910,148,10,0.018504626156539136,0.14,2023-01-12,1,56,0.0032157506152584087
1468,175,21,0.009752438109527382,0.4,2023-01-12,9,56,0.003363412633305989
1462,17,29,0.00933566725014587,0.25791719543147207,2023-01-12,5,22,0.00022969647251845778
1231,157,10,0.00900225056264066,0.39,2023-01-12,5,5,0.0003445447087776867
195,98,3,0.008918896390764357,0.28,2023-01-12,7,55,0.004019688269073011
693,6,10,0.008418771359506543,0.21,2023-01-12,7,56,0.004561115668580805
298,17,10,0.008085354672001334,0.25791719543147207,2023-01-12,5,22,0.0003363412633305989
983,184,6,0.0050846044844544466,0.25791719543147207,2023-01-12,15,56,0.0027399507793273176
458,24,15,0.004334416937567725,0.06,2023-01-12,1,56,0.0012838392124692372
52,9,15,0.003584229390681003,0.3,2023-01-12,3,56,0.0012838392124692372
287,148,7,0.0015837292656497456,0.25791719543147207,2023-01-12,5,56,0.00041837571780147664
414,164,3,0.006418271234475285,0.2,2023-01-12,15,56,0.0012838392124692372
896,148,13,0.006418271234475285,0.15,2023-01-12,9,56,0.002690730106644791
921,148,2,0.006418271234475285,0.14,2023-01-12,1,56,0.0012961443806398687
1359,109,20,0.006418271234475285,0.15,2023-01-12,5,56,0.00027891714520098443
592,148,18,0.05309660748520463,0.2,2023-01-11,8,56,0.019688269073010665
1289,150,22,0.022255563890972743,0.05,2023-01-11,1,56,0.003281378178835111
1739,148,15,0.020588480453446696,0.15,2023-01-11,1,56,0.02871205906480722
1634,148,10,0.010002500625156289,0.11,2023-01-11,9,56,0.004634946677604594
834,148,28,0.008085354672001334,0.06,2023-01-11,2,56,0.0016817063166529944
372,117,3,0.006418271234475285,0.25791719543147207,2023-01-11,7,22,0.0020016406890894177
712,148,28,0.005501375343835958,0.25791719543147207,2023-01-11,1,56,0.0028630024610336344
530,24,15,0.003167458531299491,0.25791719543147207,2023-01-11,5,56,0.0007711238720262511
813,148,22,0.003084104359423189,0.2,2023-01-11,0,56,0.0012838392124692372
333,126,2,0.002500625156289072,0.25791719543147207,2023-01-11,6,56,0.0010910582444626745
294,148,13,0.006418271234475285,0.1,2023-01-11,10,56,0.009023789991796555
929,159,13,0.006418271234475285,0.15,2023-01-11,6,56,0.00027071369975389665
1165,38,13,0.006418271234475285,0.25791719543147207,2023-01-11,6,56,0.0018375717801476623
1170,98,10,0.006418271234475285,0.08,2023-01-11,7,55,0.002403609515996719
376,148,3,0.07893640076685837,0.2,2023-01-10,1,56,0.00450369155045119
797,148,6,0.037259314828707174,0.07,2023-01-10,1,56,0.0012838392124692372
193,148,10,0.02809035592231391,0.28,2023-01-10,1,56,0.005455291222313372
1632,170,10,0.009752438109527382,0.25791719543147207,2023-01-10,6,1,0.0007793273174733389
391,126,3,0.008085354672001334,0.11,2023-01-10,7,56,0.005955701394585727
610,148,28,0.008085354672001334,0.1,2023-01-10,1,56,0.001025430680885972
1617,179,7,0.006084854546970076,0.19,2023-01-10,1,7,0.0001804757998359311
885,117,7,0.004751187796949237,0.25791719543147207,2023-01-10,8,22,0.0015586546349466777
1183,121,2,0.004751187796949237,0.75,2023-01-10,5,56,0.00029532403609516
665,176,18,0.004334416937567725,0.05,2023-01-10,6,7,0.0014602132895816244
1330,17,13,0.003084104359423189,0.2,2023-01-10,1,22,0.0012838392124692372
1530,173,21,0.003084104359423189,0.2,2023-01-10,5,25,0.0009105824446267433
4,99,26,0.006418271234475285,0.25791719543147207,2023-01-10,6,56,0.0009844134536505333
149,98,13,0.006418271234475285,0.12,2023-01-10,7,56,0.0018293683347005744
293,8,26,0.006418271234475285,0.25791719543147207,2023-01-10,15,56,0.003141919606234619
335,109,16,0.006418271234475285,0.15,2023-01-10,0,56,0.00016406890894175554
546,159,22,0.006418271234475285,0.21,2023-01-10,4,56,8.203445447087777e-05
1766,24,11,0.006418271234475285,0.04,2023-01-10,9,56,0.003314191960623462
568,152,15,0.02600650162540635,0.57,2023-01-09,1,56,0.009844134536505332
307,136,15,0.006418271234475285,0.25791719543147207,2023-01-09,1,56,0.004593929450369155
516,24,15,0.006418271234475285,0.2,2023-01-09,1,56,0.005381460213289582
1400,148,6,0.006418271234475285,0.2,2023-01-09,8,56,0.004938474159146842
1028,98,21,0.003917646078186213,0.1,2023-01-08,12,55,0.0013125512715340443
1768,148,22,0.0033341668750520963,0.03,2023-01-08,1,56,0.0025184577522559476
762,14,3,0.022672334750354253,0.2,2023-01-06,15,9,1.6406890894175555e-05
282,148,15,0.016420771859631575,0.25791719543147207,2023-01-06,7,56,0.00428219852337982
215,17,30,0.003084104359423189,0.05,2023-01-06,7,22,0.0017555373256767843
129,43,28,0.006418271234475285,0.25791719543147207,2023-01-06,6,56,0.0007219031993437244
288,99,13,0.006418271234475285,0.25791719543147207,2023-01-06,2,56,0.00024610336341263333
404,148,19,0.006418271234475285,0.25791719543147207,2023-01-06,15,56,0.0012838392124692372
893,65,26,0.006418271234475285,1.0,2023-01-06,3,56,0.00032813781788351107
1040,148,14,0.006418271234475285,0.75,2023-01-06,5,56,0.0016735028712059066
1549,186,3,0.006418271234475285,0.3,2023-01-06,4,56,7.383100902379e-05
415,152,15,0.03209135617237642,0.25791719543147207,2023-01-05,1,56,0.00819524200164069
1492,148,22,0.016420771859631575,0.5,2023-01-05,1,56,0.0026743232157506154
1480,146,10,0.008418771359506543,0.19,2023-01-05,8,56,0.005299425758818704
646,126,3,0.004751187796949237,0.3,2023-01-05,4,56,0.0012838392124692372
1038,164,26,0.003084104359423189,0.02,2023-01-05,9,46,0.003872026251025431
1685,148,2,0.003084104359423189,0.25791719543147207,2023-01-05,1,56,0.10582444626743233
552,148,26,0.002250562640660165,0.17,2023-01-05,15,56,0.001443806398687449
1201,173,6,0.002250562640660165,0.25,2023-01-05,6,25,0.0009515996718621822
1218,126,29,0.002250562640660165,0.08,2023-01-05,2,56,0.0014602132895816244
1684,173,14,0.002250562640660165,0.33,2023-01-05,15,25,0.00041017227235438887
1711,67,26,0.0018337917812786529,0.15,2023-01-05,5,22,0.0005086136177194422
114,126,20,0.006418271234475285,0.15,2023-01-05,8,56,0.007079573420836752
386,126,24,0.006418271234475285,0.25791719543147207,2023-01-05,1,56,0.013125512715340444
1005,27,16,0.006418271234475285,0.25791719543147207,2023-01-05,1,1,0.0008039376538146022
1520,148,26,0.006418271234475285,0.2,2023-01-05,1,56,0.0006480721903199344
1569,24,15,0.006418271234475285,0.4,2023-01-05,1,56,0.0014191960623461855
64,159,26,0.6665833124947904,0.02,2023-01-04,1,56,0.0008859721082854799
1388,148,27,0.6665833124947904,0.1,2023-01-04,1,56,0.0005332239540607055
107,41,6,0.006084854546970076,0.2,2023-01-04,6,56,0.0023133716160787534
843,126,21,0.006001500375093773,0.11,2023-01-04,1,56,0.0013617719442165712
115,126,19,0.0014170209218971408,0.05,2023-01-04,8,56,0.002247744052502051
246,24,15,0.006418271234475285,0.25,2023-01-04,1,56,0.004347826086956522
1752,126,2,0.006418271234475285,0.11,2023-01-04,1,56,0.0036915504511895
1819,148,3,0.006418271234475285,1.0,2023-01-04,15,56,0.00023789991796554556
1206,24,13,0.020171709594065182,0.04,2023-01-03,1,56,0.0012838392124692372
1705,148,29,0.006084854546970076,0.1,2023-01-03,8,56,0.005086136177194422
710,123,7,0.004751187796949237,0.3,2023-01-03,0,22,0.0012838392124692372
253,162,2,0.006418271234475285,0.1,2023-01-03,15,9,0.0771123872026251
67,167,29,0.05809785779778277,0.03,2023-01-02,1,56,0.0012838392124692372
170,162,21,0.006418271234475285,0.3,2022-12-27,1,9,0.030352748154224778
1117,13,3,0.006418271234475285,0.4,2022-12-27,4,45,6.562756357670222e-05
1195,3,10,0.012253063265816454,0.06,2022-12-26,0,34,0.0012838392124692372
523,98,22,0.006418271234475285,0.15,2022-12-25,5,55,0.0007875307629204266
1800,170,24,0.008002000500125032,0.22,2022-12-23,15,1,0.0012838392124692372
138,134,26,0.007501875468867217,0.13,2022-12-23,8,16,0.008203445447087777
1868,98,24,0.003917646078186213,0.25791719543147207,2022-12-23,6,55,0.00020508613617719443
1288,152,14,0.012503125781445362,0.25791719543147207,2022-12-22,1,56,0.0012838392124692372
1672,152,30,0.028923897641076935,0.25,2022-12-21,1,56,0.00531583264971288
913,18,22,0.006418271234475285,0.5,2022-12-21,4,17,0.0007383100902379
324,164,12,0.005167958656330749,0.24,2022-12-20,8,46,0.00041017227235438887
233,176,10,0.001917145953154955,0.4,2022-12-20,4,7,8.203445447087777e-05
1532,98,6,0.006418271234475285,0.25791719543147207,2022-12-20,15,55,0.00051681706316653
1856,14,2,0.006418271234475285,0.1,2022-12-20,9,9,0.0073174733388022975
739,50,24,0.001250312578144536,0.13,2022-12-19,0,56,3.281378178835111e-05
716,148,15,0.006418271234475285,0.25791719543147207,2022-12-19,7,56,0.0011156685808039377
1825,14,2,0.006418271234475285,0.25791719543147207,2022-12-19,1,56,0.060705496308449555
1837,107,12,0.006418271234475285,1.0,2022-12-19,15,1,1.6406890894175555e-05
1638,68,10,0.002250562640660165,0.25,2022-12-16,15,17,0.00023789991796554556
1345,115,6,0.0017504376094023503,0.3,2022-12-16,4,7,0.0002132895816242822
0,176,30,0.006418271234475285,0.25791719543147207,2022-12-16,1,7,0.0012838392124692372
120,99,3,0.006418271234475285,0.25791719543147207,2022-12-16,5,56,0.0016817063166529944
786,98,22,0.006418271234475285,0.1,2022-12-16,15,55,0.005775225594749796
1036,148,10,0.006418271234475285,0.18,2022-12-16,6,56,0.0015012305168170632
1315,35,26,0.006418271234475285,0.12,2022-12-16,4,7,0.00024610336341263333
1486,50,15,0.006418271234475285,0.15,2022-12-16,6,56,0.0015012305168170632
168,8,26,0.014753688422105527,0.13,2022-12-15,1,56,0.0018375717801476623
623,148,29,0.007251812953238309,0.02,2022-12-15,1,56,0.003970467596390484
901,126,22,0.006418271234475285,0.31,2022-12-15,6,56,0.003109105824446268
1814,18,13,0.004751187796949237,0.2,2022-12-15,5,56,0.000623461853978671
82,148,23,0.006418271234475285,0.15,2022-12-15,7,56,0.0015012305168170632
821,80,26,0.016420771859631575,0.3,2022-12-14,1,23,0.041837571780147666
675,181,7,0.008085354672001334,0.25791719543147207,2022-12-14,7,2,0.005627563576702215
1291,148,30,0.0057514378594648655,0.25791719543147207,2022-12-14,1,56,0.001435602953240361
715,99,15,0.003917646078186213,0.04,2022-12-14,15,56,0.0017637407711238722
325,99,12,0.003084104359423189,0.1,2022-12-14,6,56,0.0005250205086136178
892,19,24,0.006418271234475285,0.25791719543147207,2022-12-14,6,56,0.0028465955701394586
1626,148,2,0.013086604984579479,0.14,2022-12-13,12,56,0.005726004922067269
514,137,16,0.007668583812619821,0.1,2022-12-13,1,56,0.003789991796554553
874,148,15,0.00625156289072268,0.09,2022-12-13,8,56,0.004216570959803117
1746,99,20,0.003584229390681003,0.13,2022-12-13,1,56,0.0012838392124692372
1583,150,3,0.006418271234475285,0.25791719543147207,2022-12-13,5,56,0.0019278096800656277
1247,150,7,0.03309160623489205,0.2,2022-12-12,0,56,0.0015750615258408533
622,137,12,0.027173460031674583,0.25791719543147207,2022-12-12,0,56,0.0008777686628383922
141,167,27,0.002667333500041677,0.25791719543147207,2022-12-12,5,56,0.00041837571780147664
289,184,10,0.006418271234475285,0.25791719543147207,2022-12-12,6,56,0.0015504511894995898
1159,148,7,0.0033341668750520963,0.25,2022-12-10,7,56,0.0019688269073010667
1822,118,23,0.0014170209218971408,0.1,2022-12-10,5,17,0.0007711238720262511
118,51,10,0.006418271234475285,0.25791719543147207,2022-12-10,6,56,0.0007957342083675144
395,126,24,0.006418271234475285,0.25791719543147207,2022-12-10,15,56,0.0023051681706316653
1224,117,15,0.006418271234475285,0.25791719543147207,2022-12-10,15,22,0.013125512715340444
1242,173,2,0.04976244061015253,0.15,2022-12-09,1,25,0.0012838392124692372
1423,18,30,0.012253063265816454,0.36,2022-12-09,0,17,0.0012838392124692372
59,157,15,0.009168958906393266,0.16,2022-12-09,6,5,0.0014273995077932733
1267,98,10,0.006835042093856797,0.33,2022-12-09,5,55,0.0005988515176374077
1131,18,20,0.004917896140701841,0.115,2022-12-09,7,17,0.0036259228876127977
256,84,10,0.0014170209218971408,0.02,2022-12-09,11,56,0.004405250205086137
234,173,22,0.006418271234475285,1.0,2022-12-09,4,25,0.00020508613617719443
473,27,3,0.006418271234475285,1.0,2022-12-09,15,1,0.0012838392124692372
1062,145,22,0.006418271234475285,0.25791719543147207,2022-12-09,1,56,0.00184577522559475
1845,159,3,0.006418271234475285,0.1,2022-12-09,5,56,0.00020508613617719443
44,148,23,0.020921897140951905,0.2,2022-12-08,9,56,0.011484823625922888
1556,17,12,0.020588480453446696,0.03,2022-12-08,15,22,0.029532403609516
659,164,13,0.01625406351587897,0.18,2022-12-08,7,46,0.0006726825266611978
243,157,30,0.013086604984579479,0.3,2022-12-08,6,5,0.0011320754716981133
190,99,10,0.007668583812619821,0.05,2022-12-08,2,56,0.001804757998359311
326,86,26,0.006418271234475285,0.25791719543147207,2022-12-08,6,17,0.0016817063166529944
1153,173,30,0.006418271234475285,0.5,2022-12-08,1,25,0.0018949958982772766
1588,24,20,0.004751187796949237,0.05,2022-12-08,1,56,0.0009433962264150945
801,25,15,0.0033341668750520963,0.25791719543147207,2022-12-08,8,56,0.0037653814602132897
426,148,28,0.002250562640660165,0.15,2022-12-08,6,56,0.00125512715340443
96,148,28,0.0018337917812786529,0.04,2022-12-08,2,56,0.004405250205086137
139,6,3,0.006418271234475285,0.15,2022-12-08,1,56,0.0076456111566858085
197,126,12,0.006418271234475285,0.1,2022-12-08,1,56,0.002887612797374898
580,126,16,0.006418271234475285,0.25791719543147207,2022-12-08,5,56,0.0002625102543068089
914,145,14,0.006418271234475285,0.25791719543147207,2022-12-08,1,56,0.006972928630024611
1081,167,7,0.006418271234475285,0.17,2022-12-08,1,56,0.0012305168170631665
1723,148,28,0.006418271234475285,0.14,2022-12-08,5,56,0.001665299425758819
1727,17,7,0.03184129365674752,0.25791719543147207,2022-12-07,8,22,0.002395406070549631
943,157,24,0.025756439109777443,0.12,2022-12-07,15,5,0.006464315012305169
1238,148,10,0.021422022172209718,0.2,2022-12-07,7,56,0.006021328958162429
1053,148,30,0.019504876219054765,0.06,2022-12-07,9,56,0.00465135356849877
1321,109,3,0.019338167875302157,0.25791719543147207,2022-12-07,4,56,0.00045118949958982774
1329,40,17,0.012253063265816454,0.1,2022-12-07,2,56,0.001025430680885972
1758,169,30,0.010585979828290406,0.13,2022-12-07,7,56,0.0042247744052502055
808,126,20,0.009752438109527382,0.13,2022-12-07,0,56,0.0009515996718621822
750,148,2,0.007668583812619821,0.08,2022-12-07,8,56,0.005028712059064808
698,18,26,0.003084104359423189,0.1,2022-12-07,15,56,0.01886792452830189
916,126,24,0.002250562640660165,0.3,2022-12-07,5,56,0.0009351927809680067
935,126,10,0.0020005001250312576,0.18,2022-12-07,6,56,0.0009433962264150945
329,148,23,0.006418271234475285,0.17,2022-12-07,9,56,0.00258408531583265
1399,80,12,0.006418271234475285,0.05,2022-12-07,6,23,0.0011402789171452011
1879,111,10,0.006418271234475285,0.25791719543147207,2022-12-07,0,56,0.0012838392124692372
482,148,10,0.04267733600066683,0.4,2022-12-06,1,56,0.005570139458572601
810,148,14,0.016504126031507877,0.25791719543147207,2022-12-06,1,56,9.844134536505333e-05
